id,date,from,message,reply_to_message_id
574,2020-03-22 18:40:38,Sravan Kumar Reddy ( 884231742.0 ),Admin can only share link in this group,
575,2020-03-22 18:41:22,Sagar Chaudhary ( 895925977.0 ),Plz provide the link,570.0
576,2020-03-22 18:42:04,Sravan Kumar Reddy ( 884231742.0 ),Admin can only  share link in this group bro,574.0
578,2020-03-22 18:43:10,Group Help ( 162726413.0 ), Sravan Kumar [ 884231742 ] is spamming a group or a channel. \n Action: Warn (2/3) ❕,
579,2020-03-22 18:43:28,Sagar Chaudhary ( 895925977.0 ),Share personally,
581,2020-03-22 18:44:22,Group Help ( 162726413.0 ), @Prathima27 [ 728635199 ] is spamming a group or a channel. \n Action: Warn (1/3) ❕,
582,2020-03-22 18:44:50,Sagar Chaudhary ( 895925977.0 ),Bhai each section ka ak hi grp kholo,
596,2020-03-22 19:44:26,Refrin ( 757416344.0 ),This is the only group for all the discussions.,
597,2020-03-22 19:44:55,Refrin ( 757416344.0 ),"For Java, Python, PHP and .net",
598,2020-03-22 21:30:03,akki ( 685211740.0 ),Any one having .net in pjp please reply,
599,2020-03-22 23:00:47,Itzsai1999 ( 590658060.0 ), He got .Net @TheManAndTheTale,598.0
600,2020-03-22 23:20:34,Shouvik Basu ( 687431719.0 ),Please help me..to complete assignments of the java pjp course,
601,2020-03-22 23:50:13,Maunish Shah ( 555947716.0 ),+1,600.0
604,2020-03-23 09:30:41,Refrin ( 757416344.0 ),Will post everything here once starred. Don't worry.,600.0
605,2020-03-23 09:37:48,Adarsh Sharma ( 441449211.0 ),I want python also please help us....,
606,2020-03-23 09:44:37,Shouvik Basu ( 687431719.0 ),Thanks..😊,604.0
607,2020-03-23 09:54:26,Sagar Chaudhary ( 895925977.0 ),Thanku bro👍,604.0
611,2020-03-23 20:02:05,Refrin ( 757416344.0 ),I told you right. No dates for end date. No need to mail.,440.0
612,2020-03-23 20:13:23,Maunish Shah ( 555947716.0 ), Yes!!\n @Mandy007 you are right,
613,2020-03-23 21:31:36,Refrin ( 757416344.0 ), https://www.amazon.jobs/en/jobs/704701/software-development-engineer-intern \n\n\namazon is hiring,
621,2020-03-24 22:11:33,Refrin ( 757416344.0 ), @MyGovCoronaNewsdesk \n\n\n\nGovernment telegram channel for Corona Virus related info.,
626,2020-03-26 20:21:06,AN ( 862274633.0 ),From 2nd  Batch Anyone has received mail regarding the starting of pjp course?,
627,2020-03-26 20:44:13,Shrey ( 795783056.0 ),Yes,
628,2020-03-26 23:31:28,Mukesh P M ( 937700483.0 ),"Guys 
I submitted all originals upto 3-1 but for 3-2 i submitted internt copy 
Now 
In verifaction they are asking clarification ie, they want 3-2 original 
But our univeristy did not give us original 
I wrote the same in comments box.
Any other way?? What to do",
629,2020-03-26 23:58:47,Mukesh P M ( 937700483.0 ),Can anyone share hr mail or contact mail,
632,2020-03-27 20:36:48,It's R ( 650991866.0 ),I have solved the quiz in foundation ...but it is not showing me quiz score,
633,2020-03-27 20:55:25,Gss Ch ( 919819888.0 ),I also solved the quiz 10days back. At that time it showed me the score but not its not showing,
634,2020-03-27 20:56:43,It's R ( 650991866.0 ), @Mandy007 do u know?,
635,2020-03-27 20:57:07,Itzsai1999 ( 590658060.0 ),You guys are solving quiz,
636,2020-03-27 20:57:31,It's R ( 650991866.0 ),Ha,635.0
637,2020-03-28 12:50:20,dinesh ( 1028913947.0 ),anyone from.batch 11 java stream,
638,2020-03-28 12:56:58,shivani ( 721105467.0 ),✋,637.0
643,2020-03-29 11:59:32,ka;hoil ( 730583697.0 ),hey how to upload project ?,
644,2020-03-29 12:00:14,ka;hoil ( 730583697.0 ),and how to upload hands-on assignment,
645,2020-03-29 12:00:16,ka;hoil ( 730583697.0 ),?,
647,2020-03-30 11:50:27,shivani ( 721105467.0 ),Anyone got this mail today?,
648,2020-03-30 11:51:34,Anmol Sharma ( 724907661.0 ),No,
649,2020-03-30 11:51:39,AYUSH Kumar ( 739361554.0 ),not yet,
650,2020-03-30 11:51:51,Abhishek Mishra ( 812031328.0 ),No,
651,2020-03-30 11:58:10,@Ganesh Kumar Reddy ( 621792621.0 ),"No
Are u from second batch??",647.0
652,2020-03-30 11:58:27,shivani ( 721105467.0 ),Yup,651.0
653,2020-03-30 11:58:30,shivani ( 721105467.0 ),Phase 2,
655,2020-03-30 11:59:06,@Ganesh Kumar Reddy ( 621792621.0 ),Ok many of my friends got..,652.0
656,2020-03-30 11:59:33,shivani ( 721105467.0 ),Do u know the reason behind this?,655.0
657,2020-03-30 12:00:42,@Ganesh Kumar Reddy ( 621792621.0 ),"Those who didn't upload documents,they want to do it",
658,2020-03-30 12:16:12,Itzsai1999 ( 590658060.0 ),"In the background verification forum at Last step you have to download loa and take print of it and sign on it and scan it with camscanner and you have to upload it
But due to lockdown many were unable to take print loa and sign on it so they ask to follow this process",656.0
659,2020-03-30 12:31:37,shivani ( 721105467.0 ),Ok,
660,2020-03-30 12:31:39,shivani ( 721105467.0 ),Tnx,
663,2020-03-30 14:11:17,Dia Ghosh ( 921953524.0 ),I habe got this mail though i have submitted LOA long back and moreover tjere is no bgv tab available now,647.0
669,2020-03-30 18:36:51,Sagar Chaudhary ( 895925977.0 ),Mujshe dubara pjp ka mail aya ha,
670,2020-03-30 18:37:18,Sagar Chaudhary ( 895925977.0 ),Kisiko aya kya aj ?,
671,2020-03-30 18:39:27,Kiran ( 794056455.0 ),Yes for me,670.0
672,2020-03-30 18:43:15,shivani ( 721105467.0 ),Then what u did?,663.0
673,2020-03-30 18:44:08,Dia Ghosh ( 921953524.0 ),I dnt have bgv tab available now so i havenot done anything i have already uploaded signed copy of LOA,672.0
674,2020-03-30 18:45:42,shivani ( 721105467.0 ),Ok,673.0
675,2020-03-30 18:45:44,shivani ( 721105467.0 ),Tnx,
676,2020-03-30 18:50:01,Sahithi ( 908958091.0 ),Can anyone share the codes related to dot net if anybody completed,
677,2020-03-30 18:50:22,akki ( 685211740.0 ),Any one having .net in pjp,
678,2020-03-30 18:50:30,Sahithi ( 908958091.0 ),Me,677.0
681,2020-03-30 19:00:55,Refrin ( 757416344.0 ),Congrats... Do the PJP course 2 times 😏,669.0
682,2020-03-30 19:03:46,akki ( 685211740.0 ),Can any one show solutions of pjp,
683,2020-03-30 19:03:57,Sagar Chaudhary ( 895925977.0 ),😐😐😐😐😐,681.0
684,2020-03-30 19:43:36,Refrin ( 757416344.0 ),It's a reminder mail. Just ignore.😊,683.0
689,2020-03-31 05:36:26,Sagar Chaudhary ( 895925977.0 ),Sure,684.0
692,2020-03-31 13:06:55,,Anyone completed Wipro background verification....please help,
693,2020-03-31 13:51:43,Maunish Shah ( 555947716.0 ),Yes,692.0
694,2020-03-31 14:12:43,,Do u have consent mail draft ?,693.0
695,2020-03-31 14:23:17,Maunish Shah ( 555947716.0 ),No I downloaded consent from portal and signed manually..,694.0
696,2020-03-31 14:23:29,,LOA,
697,2020-03-31 14:23:44,Maunish Shah ( 555947716.0 ),Ya,
700,2020-03-31 17:55:12,Akshay ( 926638045.0 ),Anyone got any other pjp course other than JAVA?,
701,2020-03-31 17:55:48,akki ( 685211740.0 ),.net course in pjp,700.0
702,2020-03-31 18:02:27,Itzsai1999 ( 590658060.0 ),Python,700.0
703,2020-03-31 18:53:33,Akshay ( 926638045.0 ),which phase bro?,702.0
704,2020-03-31 18:53:47,Itzsai1999 ( 590658060.0 ),Phase 1,
713,2020-04-03 17:25:31,Varun Surisetty ( 892249766.0 ),"I am not getting one thing. In a single module, there are more than one topic. Then how we have name the file we want to upload",
714,2020-04-03 17:25:31,Varun Surisetty ( 892249766.0 ),Which should I have to give the file???,
715,2020-04-03 17:26:33,Varun Surisetty ( 892249766.0 ),Anybody know that??🤨🤨,
716,2020-04-03 17:33:25,Itzsai1999 ( 590658060.0 ),Each topic name. Zip,715.0
717,2020-04-03 17:34:20,Varun Surisetty ( 892249766.0 ),"If I had three topics, then I have upload three zip files as a compressed file",
718,2020-04-03 17:34:31,Varun Surisetty ( 892249766.0 ),Or three files seperately,
719,2020-04-03 17:34:42,Varun Surisetty ( 892249766.0 ),???,
720,2020-04-03 17:34:56,Itzsai1999 ( 590658060.0 ),. Seperate,718.0
721,2020-04-03 17:35:13,Varun Surisetty ( 892249766.0 ),Okay,
722,2020-04-03 17:36:02,Nani.. ( 935902225.0 ),Esey esey.. Poly poly,
723,2020-04-03 17:36:42,Varun Surisetty ( 892249766.0 ),But its not showing the files that I had uploaded,
724,2020-04-03 17:37:11,Itzsai1999 ( 590658060.0 ),Close and reopen the code compilation tracker,
725,2020-04-03 17:37:11,Nani.. ( 935902225.0 ),Then log in again.,723.0
726,2020-04-03 17:37:13,Varun Surisetty ( 892249766.0 ),The only name visible to me is the name of the file which I had uploaded at first,
727,2020-04-03 17:37:53,Nani.. ( 935902225.0 ),Try this one poly.,724.0
728,2020-04-03 17:37:57,Varun Surisetty ( 892249766.0 ),Modern problems require modern solutions❤️❤️,725.0
729,2020-04-03 17:38:38,Nani.. ( 935902225.0 ),Amma baboi...,728.0
730,2020-04-03 17:39:41,Arshad Mohammad ( 793293878.0 ),😂,729.0
731,2020-04-03 17:40:32,Varun Surisetty ( 892249766.0 ),😂,729.0
732,2020-04-03 19:21:57,Mohit Jindal ( 611389237.0 ),Has anyone completed Java pjp?,
733,2020-04-03 19:40:53,Mohit Jindal ( 611389237.0 ), kisi ne last wala karliya ho to bhejo\n\nbaki sara isme h\n\n https://github.com/mjindal585/javapjp,
734,2020-04-04 00:11:41,Anmol Sharma ( 724907661.0 ),Bhai isme kisi kisi program mei run krne mei error aari h,733.0
738,2020-04-04 13:20:44,Mohit Jindal ( 611389237.0 ),Sare chalte h,734.0
739,2020-04-04 13:21:21,Anmol Sharma ( 724907661.0 ),Ek baar aur try kr leta hu,
741,2020-04-04 18:15:33,Group Help ( 162726413.0 ), Wasek [ 1081318357 ] is spamming a group or a channel. \n Action: Warn (1/3) ❕,
752,2020-04-05 12:05:14,ka;hoil ( 730583697.0 ),can anyone spot the error?,
753,2020-04-05 12:07:41,akki ( 685211740.0 ),"Yess you reducing the value of n1 by n1/10
At the end of the while loop it becomes 0 , so n1  is never equal to rev so print not palindrome",752.0
754,2020-04-05 12:08:14,ka;hoil ( 730583697.0 ),okay,
755,2020-04-05 12:08:21,akki ( 685211740.0 ),Okk,
764,2020-04-05 22:36:13,Narender ( 826684306.0 ),Guys please help with Wipro PJP. I am alloted with .NET,
765,2020-04-06 01:41:05,AR ( 556754132.0 ),how is it alloted?i dont see any .net in site.,
766,2020-04-06 01:41:20,AR ( 556754132.0 ),We have to complete pjp core right.,
767,2020-04-06 01:41:28,AR ( 556754132.0 ),java concepts,
768,2020-04-06 01:42:04,AR ( 556754132.0 ),pjp foundation is optional right?,
779,2020-04-06 07:50:44,,Yes.,768.0
780,2020-04-06 07:58:55,akki ( 685211740.0 ),I am also having .net,764.0
784,2020-04-06 08:12:35,Known Stranger ( 1048087862.0 ),.net pjp anyone completed projects please save them to drive or GitHub and please share to others,
787,2020-04-06 08:28:54,Narender ( 826684306.0 ),Have you done it,780.0
788,2020-04-06 08:36:34,akki ( 685211740.0 ),In progress,
789,2020-04-06 08:37:04,Known Stranger ( 1048087862.0 ),Can u please share codes,788.0
790,2020-04-06 08:37:29,Known Stranger ( 1048087862.0 ),Upload to drive and share link,
791,2020-04-06 08:38:43,Narender ( 826684306.0 ),Have you done any one of it??,788.0
792,2020-04-06 08:38:58,Narender ( 826684306.0 ),Do we need to upload source code in zip format or,
793,2020-04-06 08:39:05,Narender ( 826684306.0 ),.exe format,
794,2020-04-06 08:39:06,Narender ( 826684306.0 ),??,
795,2020-04-06 08:44:56,akki ( 685211740.0 ),Zip format,792.0
796,2020-04-06 08:45:15,Narender ( 826684306.0 ),Source code,
797,2020-04-06 08:45:17,Narender ( 826684306.0 ),Or,
798,2020-04-06 08:45:28,Narender ( 826684306.0 ),Compiler format,
799,2020-04-06 08:45:33,Narender ( 826684306.0 ),??,
803,2020-04-06 09:30:11,Group Help ( 162726413.0 ),1,802.0
806,2020-04-06 10:28:27,SRINIVASA T ( 972800819.0 ),Please share codes,795.0
817,2020-04-06 11:48:04,Ann Vincent ( 1032703574.0 ),Can anyone plz help with .net codes?..,
822,2020-04-06 12:37:38,Anmol Gupta ( 923245420.0 ),Those who all are having .net as their pjp core ping me ...,
823,2020-04-06 13:07:26,akki ( 685211740.0 ),Yes I am,
824,2020-04-06 13:21:31,Padma ( 1088920036.0 ),Yes I am,822.0
827,2020-04-06 13:22:30,Ann Vincent ( 1032703574.0 ),Ys i am,822.0
828,2020-04-06 13:23:05,Bhanu ( 917578248.0 ),Me too,822.0
829,2020-04-06 13:23:49,Prëê ( 1043983283.0 ),Yes I am,822.0
832,2020-04-06 13:24:25,Sonu Kumar ( 987865203.0 ),Have you solved any questions,
833,2020-04-06 13:24:26,Sonu Kumar ( 987865203.0 ),?,
834,2020-04-06 13:24:55,Sravani Ram ( 625601043.0 ),S I'm,817.0
836,2020-04-06 13:31:21,Lakshmanagari Himaja ( 926583723.0 ),I too having. Net,
837,2020-04-06 13:34:56,Lakshmanagari Himaja ( 926583723.0 ),Please help,
838,2020-04-06 13:41:14,Anmol Gupta ( 923245420.0 ),How much you guys have completed in .net ?,
839,2020-04-06 13:43:39,Mr. Photographer ( 971485691.0 ),Upto oops except mini project,838.0
842,2020-04-06 13:45:05,Mr. Photographer ( 971485691.0 ),U ?,838.0
843,2020-04-06 13:45:46,Anmol Gupta ( 923245420.0 ),I have done 3 modules but not the mini projects,
844,2020-04-06 13:46:22,Lakshmanagari Himaja ( 926583723.0 ),Please send inheritance programs,
845,2020-04-06 13:55:13,Arshad Mohammad ( 793293878.0 ),Anyone cmpleted or doing java?,
846,2020-04-06 13:56:35,Lakshmanagari Himaja ( 926583723.0 ),Respond please,844.0
847,2020-04-06 14:05:11,Arshad Mohammad ( 793293878.0 ),Java or .net?,846.0
848,2020-04-06 14:05:35,Lakshmanagari Himaja ( 926583723.0 ),.net,
849,2020-04-06 14:05:52,Arshad Mohammad ( 793293878.0 ),Sorry...,
850,2020-04-06 14:05:59,Arshad Mohammad ( 793293878.0 ),I have java,
851,2020-04-06 14:06:04,Lakshmanagari Himaja ( 926583723.0 ),Ok,
852,2020-04-06 14:06:09,Lakshmanagari Himaja ( 926583723.0 ),Thank u,
853,2020-04-06 14:06:19,Lakshmanagari Himaja ( 926583723.0 ),For your response,
857,2020-04-06 14:47:35,Group Help ( 162726413.0 ),1,856.0
860,2020-04-06 15:44:15,Anil Kumar ( 815014225.0 ),Who are going to attend webinar today,
861,2020-04-06 15:44:24,Anil Kumar ( 815014225.0 ),Pls share the news,
862,2020-04-06 15:45:21,Arshad Mohammad ( 793293878.0 ),Which webinar?,
865,2020-04-06 15:47:21,Abhishek Mishra ( 812031328.0 ),Webinar?,860.0
866,2020-04-06 15:47:34,Rajani Upadhyay ( 753329799.0 ),Which webinar?,860.0
867,2020-04-06 15:47:50,Anil Kumar ( 815014225.0 ),Who completed pjp they received mail to attend webinar,
868,2020-04-06 15:48:17,Abhishek Mishra ( 812031328.0 ),Have you completed?,867.0
870,2020-04-06 15:48:22,Anil Kumar ( 815014225.0 ),No,
871,2020-04-06 15:48:34,Known Stranger ( 1048087862.0 ),Any .net guy got webinar link,
872,2020-04-06 15:48:47,Anil Kumar ( 815014225.0 ),I don't know bro,
873,2020-04-06 15:49:16,Abhishek Mishra ( 812031328.0 ),From which phase u r?,869.0
874,2020-04-06 15:49:19,Anil Kumar ( 815014225.0 ),In next mail u got webinar link also,869.0
875,2020-04-06 15:49:27,Itzsai1999 ( 590658060.0 ),Phase1,
876,2020-04-06 15:49:59,Rajani Upadhyay ( 753329799.0 ),Bo,871.0
877,2020-04-06 15:50:01,Rajani Upadhyay ( 753329799.0 ),No,
878,2020-04-06 15:50:11,Sandhiya V ( 986228105.0 ),Can anyone help me how to update mini project completion status?,
879,2020-04-06 15:50:22,Rajani Upadhyay ( 753329799.0 ),Ya I too want,878.0
880,2020-04-06 15:50:43,Sravani Ram ( 625601043.0 ),Which stream?!,875.0
881,2020-04-06 15:50:49,Sandhiya V ( 986228105.0 ),Java,
882,2020-04-06 15:51:13,Itzsai1999 ( 590658060.0 ),Python,
885,2020-04-06 17:36:49,G S ( 356725194.0 ),Me too,822.0
886,2020-04-06 17:54:24,Narender ( 826684306.0 ),Me also,822.0
887,2020-04-06 19:45:04,yash pohani ( 850476866.0 ),Yeah,822.0
888,2020-04-06 20:33:26,dinesh ( 1028913947.0 ),Is it necessary for the files under zip folder to be in serial order  as similar to respective questions????,
891,2020-04-06 21:56:55,Slim Shady ( 1001692061.0 ),Anyone pjp java here,
892,2020-04-06 22:21:25,akki ( 685211740.0 ), Anmol Sharma Cs iske pass hai,891.0
893,2020-04-06 22:24:27,Slim Shady ( 1001692061.0 ),He completed?,892.0
894,2020-04-06 23:01:55,Refrin ( 757416344.0 ),Yes. Most people are for Java,891.0
901,2020-04-07 11:05:01,Rajesh Nayak ( 882562966.0 ),Me🙋🏻‍♂️,822.0
904,2020-04-07 21:15:31,Sandhiya V ( 986228105.0 ),Yeah! For me too,891.0
905,2020-04-07 21:16:32,Sonu Kumar ( 987865203.0 ),Mee to,891.0
906,2020-04-07 21:23:10,Sandhiya V ( 986228105.0 ),Any answer?,878.0
907,2020-04-07 21:26:49,ka;hoil ( 730583697.0 ),No,
914,2020-04-07 23:43:37,Ｈａｒｉ ｖａｍｓｈｉ ( 824770621.0 ),2,
915,2020-04-08 10:30:50,Pradeep Hareesh Subramaniam ( 919466357.0 ),Any of you here know when will the results of turbo will reach us ?,
916,2020-04-08 11:02:52,Narender ( 826684306.0 ),M also waiting for turbo result,
917,2020-04-08 11:12:02,akki ( 685211740.0 ),If any received the mail regarding turbo result please inform,
919,2020-04-08 11:49:40,Group Help ( 162726413.0 ),1,918.0
920,2020-04-08 12:01:27,Opt ( 740332281.0 ),Do we need to upload class file also Or only. Java file is ok???,
921,2020-04-08 12:59:51,Akshay ( 926638045.0 ),Only java file,920.0
922,2020-04-08 13:09:24,Sudharsan Thiyagu ( 587741522.0 ),Guys ..does anyone has completed collections in .net,
923,2020-04-08 13:30:17,Sudharsan Thiyagu ( 587741522.0 ),I need some help!!!,
924,2020-04-08 14:34:54,Sandhiya V ( 986228105.0 ),Anyone got selected in phase 2 ?,
925,2020-04-08 14:38:33,Sandhiya V ( 986228105.0 ),Do anyone got the turbo test for phase 2 selected candidate?,
926,2020-04-08 14:39:41,Kiran ( 794056455.0 ),No,925.0
929,2020-04-08 16:58:00,Refrin ( 757416344.0 ),Nope,925.0
934,2020-04-08 22:04:42,Bommu Mahendar Reddy ( 945781335.0 ), Anyone belong to PJP.NET stream ????,
940,2020-04-09 15:29:08,Sayan Ghosh ( 1019444942.0 ),"Anyone got this mail from Wipro today?
I have already completed my background verification on February.
Then why they are send this again?😧",
941,2020-04-09 15:31:46,🙏🙏 ( 648252134.0 ),Same i completed in jan .still i got this 😁,
942,2020-04-09 15:38:09,Sayan Ghosh ( 1019444942.0 ),They are just confusing us or what?!!!🤷😂,941.0
943,2020-04-09 15:39:02,🙏🙏 ( 648252134.0 ),🤷‍♂😂,
945,2020-04-09 20:24:59,Sweety ( 802036164.0 ),✋,944.0
948,2020-04-09 20:39:43,Suraj Dubey ( 687974663.0 ),Anyone has C PJP?,
949,2020-04-09 21:38:48,Sandhiya V ( 986228105.0 ),"Just visit ur candidate desktop and see it! 
May be they ask for clarification for some details",940.0
950,2020-04-09 21:39:36,Sandhiya V ( 986228105.0 ),This is for all..just visit your candidate desktop for any  updates,
951,2020-04-09 21:41:37,Anmol Sharma ( 724907661.0 ),Ha 7th semester ka result bhi upload krna h,
952,2020-04-09 21:42:14,Anmol Sharma ( 724907661.0 ),Agr kisi information mei error h toh vo bhi show krra h clarification k baad,
953,2020-04-09 21:42:44,Suraj Dubey ( 687974663.0 ),"Sirf 7th sem 
Ya ek pdf mei 1st se lekr 7th sem poora?",
954,2020-04-09 21:43:01,Anmol Sharma ( 724907661.0 ),Ha poori hi bhejdo,
955,2020-04-09 21:43:11,Suraj Dubey ( 687974663.0 ),Okay,
956,2020-04-09 21:43:22,Suraj Dubey ( 687974663.0 ),Bhai C hai kya stream PJP mei?😛,954.0
957,2020-04-09 21:43:38,Anmol Sharma ( 724907661.0 ),Nhi,
958,2020-04-09 21:43:40,Anmol Sharma ( 724907661.0 ),Java,
959,2020-04-09 21:43:54,Suraj Dubey ( 687974663.0 ),C kisi ka nahi? Jo share krr skta hai codes thora,
961,2020-04-09 21:46:32,Group Help ( 162726413.0 ), Sonu [ 987865203 ] is spamming a group or a channel. \n Action: Warn (1/3) ❕,
963,2020-04-09 21:46:53,Sonu Kumar ( 987865203.0 ),Bhai is group ko join kr lo,
964,2020-04-09 21:46:57,Sonu Kumar ( 987865203.0 ),C ka mil jayeg,
