id,type,date,actor,actor_id,action,title,text,members,from,from_id,message_id,reply_to_message_id,photo,width,height,edited,poll,forwarded_from,via_bot,file,mime_type,thumbnail,media_type,sticker_emoji,contact_information,contact_vcard
303,message,2020-03-06T21:41:28,,,,,"I know bjp 
Bharatiya janatha party",,Varun Surisetty,892249766,,,,,,,,,,,,,,,,
304,message,2020-03-06T21:41:41,,,,,Oo,,Nani..,935902225,,,,,,,,,,,,,,,,
305,message,2020-03-06T21:42:10,,,,,Pre joining program😊,,Nani..,935902225,,303,,,,,,,,,,,,,,
306,message,2020-03-06T21:43:05,,,,,Chepanu kadaraaa babuu,,Nani..,935902225,,301,,,,,,,,,,,,,,
307,message,2020-03-06T21:47:19,,,,,Guys what is process for turbo hiring?,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
308,service,2020-03-06T22:21:54,Utsav Nath,531807195,invite_members,,,['Utsav Nath'],,,,,,,,,,,,,,,,,,
310,message,2020-03-06T22:23:38,,,,,the pjp option will open for me after i submit all the documents in bgv portal or before that??,,Utsav Nath,531807195,,,,,,,,,,,,,,,,
311,message,2020-03-06T22:24:02,,,,,any one who knows please help me..,,Utsav Nath,531807195,,,,,,,,,,,,,,,,
312,message,2020-03-06T22:24:53,,,,,after submitting your all documents,,ka;hoil,730583697,,,,,,,,,,,,,,,,
313,message,2020-03-06T22:25:08,,,,,"okay,thanks!!",,Utsav Nath,531807195,,,,,,,,,,,,,,,,
314,service,2020-03-06T22:45:17,Srikanth Sri,739904660,invite_members,,,['Srikanth Sri'],,,,,,,,,,,,,,,,,,
316,service,2020-03-07T01:31:24,Arogyaswami Madanu,856976368,invite_members,,,['Arogyaswami Madanu'],,,,,,,,,,,,,,,,,,
317,service,2020-03-07T11:11:31,Mukesh P M,937700483,invite_members,,,['Mukesh P M'],,,,,,,,,,,,,,,,,,
319,service,2020-03-07T13:59:13,NKR,1053868888,invite_members,,,['NKR'],,,,,,,,,,,,,,,,,,
321,message,2020-03-07T23:41:43,,,,,Till when should we complete PBL course?,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
322,message,2020-03-07T23:45:02,,,,,April 30,,Arogyaswami Madanu,856976368,,,,,,,,,,,,,,,,
323,message,2020-03-07T23:46:59,,,,,Complete?,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
324,message,2020-03-07T23:47:34,,,,,There are a lot of exercises to be done,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
325,message,2020-03-08T00:09:49,,,,,for phase 2 students ?,,dinesh,1028913947,,322,,,,2020-03-08T00:10:35,,,,,,,,,,
326,service,2020-03-08T01:02:09,dj sabari,1028677565,invite_members,,,['dj sabari'],,,,,,,,,,,,,,,,,,
328,service,2020-03-08T08:28:41,Diya Divya,1127515409,invite_members,,,['Diya Divya'],,,,,,,,,,,,,,,,,,
329,message,2020-03-08T08:28:41,,,,,Welcome Peddareddygari ! This group is for Wipro selected candidates. Will provide more information  very soon.,,Group Help,162726413,,328,,,,,,,,,,,,,,
330,service,2020-03-08T12:21:26,Leelavathi Gopavaram,1139343400,invite_members,,,['Leelavathi Gopavaram'],,,,,,,,,,,,,,,,,,
332,service,2020-03-09T14:21:17,Venkat Balaji,865216945,invite_members,,,['Venkat Balaji'],,,,,,,,,,,,,,,,,,
334,message,2020-03-09T18:51:43,,,,,"['Know more about Quantum Computing.\n', {'type': 'link', 'text': 'https://medium.com/@aishwaryakulkarni48/quantum-computing-aace57c200e3?sk=18cb7d439ded07e937febd665a9c563c'}]",,Aishwarya K,949450942,,,,,,,,,,,,,,,,
335,message,2020-03-09T20:44:12,,,,,I getting this error msg while uploading this,,Shobhit Verma,626940960,,,(File not included. Change data exporting settings to download.),1032,774,,,,,,,,,,,
336,message,2020-03-09T20:44:51,,,,,Looks like you have not uploaded it yet,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
337,message,2020-03-09T20:49:09,,,,,After uploading this error occurring,,Shobhit Verma,626940960,,336,,,,,,,,,,,,,,
338,message,2020-03-09T20:49:16,,,,,No,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
339,message,2020-03-09T20:49:21,,,,,I am taking about loa,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
340,message,2020-03-09T20:49:51,,,,,Download template print it write name and signature,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
341,message,2020-03-09T20:49:58,,,,,Upload printed copy,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
342,message,2020-03-09T21:08:26,,,,,Upload document in pdf format.,,Shubham Chaudhary,546326555,,335,,,,,,,,,,,,,,
343,message,2020-03-09T21:21:34,,,,,Yes,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
344,message,2020-03-09T21:24:42,,,,,Ohk.. Thnx,,Shobhit Verma,626940960,,343,,,,,,,,,,,,,,
345,message,2020-03-09T21:24:53,,,,,👍,,Shobhit Verma,626940960,,342,,,,,,,,,,,,,,
346,message,2020-03-09T21:31:14,,,,,In letter of authorisation what should I upload?,,shivani,721105467,,,,,,,,,,,,,,,,
348,message,2020-03-09T21:32:50,,,,,Template print?,,shivani,721105467,,,,,,,,,,,,,,,,
349,message,2020-03-09T22:01:52,,,,,Yes,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
350,service,2020-03-09T22:21:01,It's R,650991866,invite_members,,,"[""It's R""]",,,,,,,,,,,,,,,,,,
352,message,2020-03-10T13:26:37,,,,,Mene aj submit kar diya background verification,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
353,message,2020-03-10T13:26:44,,,,,Uske bad kya karna ha ?,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
354,message,2020-03-10T18:34:01,,,,,I didn't received documents mail what should i do now?,,Opt,740332281,,,,,,,,,,,,,,,,
355,service,2020-03-10T20:23:16,Daddy Girija,541283592,invite_members,,,['Daddy Girija'],,,,,,,,,,,,,,,,,,
357,message,2020-03-10T20:57:15,,,,,Just wait,,Refrin,757416344,,353,,,,,,,,,,,,,,
358,message,2020-03-10T21:06:47,,,,,I too bro,,Himanshu Jadon,842861536,,354,,,,,,,,,,,,,,
359,message,2020-03-10T21:13:26,,,,,Did your bgv tab removed from ur synergy portal?? After submitting the documents,,Srikanth Sri,739904660,,352,,,,,,,,,,,,,,
360,message,2020-03-10T21:16:21,,,,,yes,,Leelavathi Gopavaram,1139343400,,,,,,,,,,,,,,,,
361,service,2020-03-11T06:05:00,Sai Yashwanth,725232627,invite_members,,,['Sai Yashwanth'],,,,,,,,,,,,,,,,,,
363,message,2020-03-11T07:51:50,,,,,Tes,,Sagar Chaudhary,895925977,,359,,,,,,,,,,,,,,
364,message,2020-03-11T07:51:52,,,,,Yes,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
365,message,2020-03-11T09:00:20,,,,,After few days they will contact you through mail for further process,,Srikanth Sri,739904660,,364,,,,,,,,,,,,,,
366,message,2020-03-11T09:01:55,,,,,After how many days ?,,Sagar Chaudhary,895925977,,365,,,,,,,,,,,,,,
367,message,2020-03-11T09:52:38,,,,,Few days,,Srikanth Sri,739904660,,366,,,,,,,,,,,,,,
368,message,2020-03-11T09:57:08,,,,,"I don't have passport ryt now, but i have applied.. Now what should I do ?

and what about FROM and TO date?.",,Shobhit Verma,626940960,,,,,,,,,,,,,,,,
369,message,2020-03-11T11:39:53,,,,,Today's date,,Sagar Chaudhary,895925977,,368,,,,,,,,,,,,,,
370,service,2020-03-12T00:06:15,Jitin,899445258,invite_members,,,['Jitin'],,,,,,,,,,,,,,,,,,
372,message,2020-03-12T21:07:56,,,,,Just wait. You will get it in 15 days,,Refrin,757416344,,368,,,,,,,,,,,,,,
373,service,2020-03-12T21:21:42,Junaid,883258185,invite_members,,,['Junaid'],,,,,,,,,,,,,,,,,,
375,message,2020-03-13T00:22:41,,,,,Does scores of these pjp affect our joining,,Opt,740332281,,,,,,,,,,,,,,,,
376,message,2020-03-13T05:56:10,,,,,No,,,1078232676,,,,,,,,,,,,,,,,
377,message,2020-03-13T10:59:47,,,,,Are u done pjp course,,@Ganesh Kumar Reddy,621792621,,375,,,,,,,,,,,,,,
378,message,2020-03-13T11:00:09,,,,,No,,Opt,740332281,,377,,,,,,,,,,,,,,
379,message,2020-03-13T11:00:14,,,,,Just asking,,Opt,740332281,,,,,,,,,,,,,,,,
380,message,2020-03-13T11:17:17,,,,,Ok,,@Ganesh Kumar Reddy,621792621,,,,,,,,,,,,,,,,
381,service,2020-03-13T13:04:01,Lalit,1031540854,invite_members,,,['Lalit'],,,,,,,,,,,,,,,,,,
383,message,2020-03-13T13:04:44,,,,,Is it mandatory to do PJP,,Lalit,1031540854,,,,,,,,,,,,,,,,
384,message,2020-03-13T13:04:54,,,,,yes,,dinesh,1028913947,,383,,,,,,,,,,,,,,
385,message,2020-03-13T13:06:11,,,,,Some say no,,Lalit,1031540854,,,,,,,,,,,,,,,,
386,message,2020-03-13T13:06:15,,,,,Some yes,,Lalit,1031540854,,,,,,,,,,,,,,,,
387,message,2020-03-13T13:06:21,,,,,I am confused,,Lalit,1031540854,,,,,,,,,,,,,,,,
388,message,2020-03-13T13:22:18,,,,,If u can do it then u should,,shivani,721105467,,387,,,,,,,,,,,,,,
389,message,2020-03-13T13:45:00,,,,,do it it help in you in future,,ka;hoil,730583697,,,,,,,,,,,,,,,,
390,message,2020-03-13T13:45:52,,,,,but i know some of my senior who didn't completed it and they got joining letter too.,,ka;hoil,730583697,,,,,,,,,,,,,,,,
391,message,2020-03-13T18:36:54,,,,,It depends on your interest,,shivani,721105467,,389,,,,,,,,,,,,,,
392,message,2020-03-13T18:37:28,,,,,If u want to pursue your career with Java stream I mean u wanna have projects in java then it's beneficial for u,,shivani,721105467,,,,,,,,,,,,,,,,
394,message,2020-03-13T20:31:25,,,,,is everyone getting java module?,,ka;hoil,730583697,,,,,,,,,,,,,,,,
395,message,2020-03-13T20:57:57,,,,,I am getting it,,Praneti Kore,835217980,,,,,,,,,,,,,,,,
397,service,2020-03-13T21:52:26,Rodosee Basu,925097112,invite_members,,,['Rodosee Basu'],,,,,,,,,,,,,,,,,,
399,message,2020-03-14T18:32:37,,,,,Anyone with .Net ?,,Anmol Gupta,923245420,,,,,,,,,,,,,,,,
400,message,2020-03-14T20:41:30,,,,,Yes I,,akki,685211740,,399,,,,,,,,,,,,,,
401,message,2020-03-15T14:07:05,,,,,How we can access pjp program,,It's R,650991866,,,,,,,,,,,,,,,,
402,message,2020-03-15T14:08:59,,,,,your resume no. is username and your password as well,,ka;hoil,730583697,,,,,,,,,,,,,,,,
403,message,2020-03-15T14:09:27,,,,,Wipro ne mail kiya tha ?,,Sagar Chaudhary,895925977,,401,,,,,,,,,,,,,,
404,message,2020-03-15T14:09:30,,,,,Iske regarding,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
405,message,2020-03-15T21:38:53,,,,,Anyone with python in pjp ?,,Lalit,1031540854,,,,,,,,,,,,,,,,
407,message,2020-03-16T09:13:09,,,,,Ha...join karne ke liye bola hain,,It's R,650991866,,403,,,,,,,,,,,,,,
408,message,2020-03-16T10:01:48,,,,,Actually i submitted the documents on 10th march,,Sagar Chaudhary,895925977,,407,,,,,,,,,,,,,,
409,message,2020-03-16T10:02:04,,,,,After how many days i will get the mail?,,Sagar Chaudhary,895925977,,,,,,,,,,,,,,,,
410,message,2020-03-16T10:03:02,,,,,depends upon audit team and their work,,ka;hoil,730583697,,409,,,,,,,,,,,,,,
411,message,2020-03-16T10:03:33,,,,,Okok,,Sagar Chaudhary,895925977,,410,,,,,,,,,,,,,,
413,service,2020-03-16T17:26:53,MM,1129033758,invite_members,,,['MM'],,,,,,,,,,,,,,,,,,
415,service,2020-03-16T18:51:23,Alok Singh Gaur,911732937,invite_members,,,['Alok Singh Gaur'],,,,,,,,,,,,,,,,,,
417,message,2020-03-17T12:35:25,,,,,Did anyone get any mail about the PJP assessments ?,,Refrin,757416344,,,,,,,,,,,,,,,,
418,service,2020-03-17T12:36:39,Maunish Shah,555947716,invite_members,,,['Maunish Shah'],,,,,,,,,,,,,,,,,,
420,service,2020-03-17T12:38:21,Think,1033178713,invite_members,,,['Think'],,,,,,,,,,,,,,,,,,
422,message,2020-03-17T12:41:14,,,,,Doesn't get any mail but get the text message to phone to start the assignment,,akki,685211740,,417,,,,,,,,,,,,,,
423,message,2020-03-17T12:43:22,,,,,Okay. When did you get your PJP mail ?,,Refrin,757416344,,422,,,,,,,,,,,,,,
424,message,2020-03-17T12:43:51,,,,,February starting week,,akki,685211740,,,,,,,,,,,,,,,,
425,message,2020-03-17T12:47:54,,,,,Still I don't get any PJP mail,,Maunish Shah,555947716,,,,,,,,,,,,,,,,
426,message,2020-03-17T12:48:06,,,,,I am from 2nd phase,,Maunish Shah,555947716,,,,,,,,,,,,,,,,
427,service,2020-03-17T12:57:38,muthu,911182215,invite_members,,,['muthu'],,,,,,,,,,,,,,,,,,
428,message,2020-03-17T13:22:41,,,,,Wait a month.,,Refrin,757416344,,425,,,,,,,,,,,,,,
429,message,2020-03-17T14:07:12,,,,,"Okie!
But last date to submit PJP is 30th April...",,Maunish Shah,555947716,,,,,,,,,,,,,,,,
430,service,2020-03-17T16:02:22,Mohit Jindal,611389237,invite_members,,,['Mohit Jindal'],,,,,,,,,,,,,,,,,,
432,service,2020-03-17T16:58:14,dorame,877193249,invite_members,,,['dorame'],,,,,,,,,,,,,,,,,,
434,service,2020-03-17T17:54:09,ironman,963360516,invite_members,,,['ironman'],,,,,,,,,,,,,,,,,,
436,service,2020-03-17T19:39:46,harini,822407834,invite_members,,,['harini'],,,,,,,,,,,,,,,,,,
438,service,2020-03-17T23:13:12,Anand,713441602,invite_members,,,['Anand'],,,,,,,,,,,,,,,,,,
440,message,2020-03-17T23:25:14,,,,,No dates,,Refrin,757416344,,429,,,,,,,,,,,,,,
441,message,2020-03-18T08:28:05,,,,,Is there any exam,,Mohan,670439631,,,,,,,,,,,,,,,,
442,message,2020-03-18T08:28:12,,,,,After,,Mohan,670439631,,,,,,,,,,,,,,,,
443,message,2020-03-18T08:28:23,,,,,The pjp completion,,Mohan,670439631,,,,,,,,,,,,,,,,
444,message,2020-03-18T09:01:03,,,,,Just we need practice in pjp right,,Mohan,670439631,,,,,,,,,,,,,,,,
445,message,2020-03-18T09:01:21,,,,,There is ntg like to upload,,Mohan,670439631,,,,,,,,,,,,,,,,
446,service,2020-03-18T13:16:02,AR,556754132,invite_members,,,['AR'],,,,,,,,,,,,,,,,,,
448,message,2020-03-18T13:48:49,,,,,Anyone got Java as core?,,Maunish Shah,555947716,,,,,,,,,,,,,,,,
449,message,2020-03-18T13:49:39,,,,,me,,ka;hoil,730583697,,448,,,,,,,,,,,,,,
450,message,2020-03-18T14:15:23,,,,,Me also,,Diya Divya,1127515409,,448,,,,,,,,,,,,,,
451,service,2020-03-18T17:33:14,SRINU PULA,901139952,invite_members,,,['Reethika Shetty'],,,,,,,,,,,,,,,,,,
453,message,2020-03-18T19:02:06,,,,,PJP mails will be disbursed today for some candidates. Please check your emails if you haven't got one yet.,,Refrin,757416344,,,,,,2020-03-18T19:06:57,,,,,,,,,,
454,service,2020-03-18T19:02:08,Refrin,757416344,pin_message,,,,,,453,,,,,,,,,,,,,,,
455,message,2020-03-18T19:05:35,,,,,Not receiving any mail yet,,akki,685211740,,453,,,,,,,,,,,,,,
456,message,2020-03-18T19:06:00,,,,,Not everyone will get. Only some people will get the emails today.,,Refrin,757416344,,455,,,,,,,,,,,,,,
457,message,2020-03-18T19:08:59,,,,,Got,,Sagar Chaudhary,895925977,,453,,,,,,,,,,,,,,
458,message,2020-03-18T19:18:41,,,,,What about turbo result ?,,Mohit Jindal,611389237,,,,,,,,,,,,,,,,
459,service,2020-03-18T19:34:12,Kiran,794056455,invite_members,,,['Kiran'],,,,,,,,,,,,,,,,,,
462,message,2020-03-18T21:22:02,,,,,"Yes I got!!
But in that they mentioned last date as 30th April.
And previously you said there is no ending date..
What is right?",,Maunish Shah,555947716,,453,,,,,,,,,,,,,,
463,message,2020-03-18T21:31:15,,,,,Can u send me screenshot about the mention ?,,Refrin,757416344,,462,,,,,,,,,,,,,,
464,service,2020-03-18T23:15:41,,1128686661,invite_members,,,[None],,,,,,,,,,,,,,,,,,
465,message,2020-03-18T23:32:09,,,,,,,Maunish Shah,555947716,,,(File not included. Change data exporting settings to download.),720,1280,,,,,,,,,,,
466,message,2020-03-19T02:00:47,,,,,Me too,,@Ganesh Kumar Reddy,621792621,,450,,,,,,,,,,,,,,
467,message,2020-03-19T09:12:20,,,,,Anybody got java stream ???,,Varun Surisetty,892249766,,,,,,,,,,,,,,,,
468,message,2020-03-19T09:14:50,,,,,Ya I got,,Reethika Shetty,735502485,,467,,,,,,,,,,,,,,
469,service,2020-03-19T09:27:25,Kiran Kasulwar,584141411,invite_members,,,['Kiran Kasulwar'],,,,,,,,,,,,,,,,,,
471,message,2020-03-19T13:06:59,,,,,Everyone,,,1078232676,,,,,,,,,,,,,,,,
472,message,2020-03-19T13:43:05,,,,,Do we need to do quiz and scores in quizes matter??,,Opt,740332281,,,,,,,,,,,,,,,,
473,message,2020-03-19T13:53:16,,,,,How to upload the solutions of exercise??,,Opt,740332281,,,,,,,,,,,,,,,,
474,message,2020-03-19T14:40:14,,,,,Yes,,,1078232676,,472,,,,,,,,,,,,,,
475,message,2020-03-19T14:42:57,,,,,Ok,,Opt,740332281,,,,,,,,,,,,,,,,
476,service,2020-03-19T16:21:23,Reh,925047425,invite_members,,,['Reh'],,,,,,,,,,,,,,,,,,
478,message,2020-03-19T17:02:36,,,,,Any one receiving the mail regarding turbo result ?,,akki,685211740,,,,,,,,,,,,,,,,
479,message,2020-03-19T17:09:56,,,,,Me,,Saumya,853933852,,467,,,,,,,,,,,,,,
480,service,2020-03-19T17:36:22,Itzsai1999,590658060,invite_members,,,['Itzsai1999'],,,,,,,,,,,,,,,,,,
482,message,2020-03-19T17:38:07,,,,,Any one got python,,Itzsai1999,590658060,,,,,,,,,,,,,,,,
483,message,2020-03-19T18:08:23,,,,,You have code completion tracker...go there and you'll know about it...,,Arshad Mohammad,793293878,,473,,,,,,,,,,,,,,
484,message,2020-03-19T18:08:37,,,,,Yes...I got,,Arshad Mohammad,793293878,,467,,,,,,,,,,,,,,
485,message,2020-03-19T19:11:02,,,,,Me,,@Ganesh Kumar Reddy,621792621,,479,,,,,,,,,,,,,,
489,message,2020-03-19T19:48:21,,,,,Declare integer,,@Ganesh Kumar Reddy,621792621,,487,,,,,,,,,,,,,,
491,service,2020-03-20T06:25:12,Sravan Kumar Reddy,884231742,invite_members,,,['Sravan Kumar Reddy'],,,,,,,,,,,,,,,,,,
494,service,2020-03-20T09:37:05,Anu,645535978,invite_members,,,['Anu'],,,,,,,,,,,,,,,,,,
496,service,2020-03-20T13:15:23,Shouvik Basu,687431719,invite_members,,,['Shouvik Basu'],,,,,,,,,,,,,,,,,,
498,message,2020-03-20T20:44:08,,,,,Still got no mail 😕,,Sayan Ghosh,1019444942,,453,,,,,,,,,,,,,,
499,message,2020-03-20T20:54:18,,,,,When did you receive your loi email ?,,Refrin,757416344,,498,,,,,,,,,,,,,,
500,message,2020-03-20T21:00:52,,,,,13th Feb 2020,,Sayan Ghosh,1019444942,,499,,,,,,,,,,,,,,
501,message,2020-03-20T21:02:32,,,,,Check your email again....once check spam folder too,,Refrin,757416344,,500,,,,,,,,,,,,,,
502,message,2020-03-20T21:03:07,,,,,"[{'type': 'link', 'text': 'http://59.162.104.101:25000/PBLApp/'}, '\n\n\n\nId and password..both are your resume number\n\n\nTry once']",,Refrin,757416344,,500,,,,,,,,,,,,,,
503,message,2020-03-20T21:09:09,,,,,I only got this mail and nothing else regarding the pjp,,Sayan Ghosh,1019444942,,501,(File not included. Change data exporting settings to download.),606,1280,,,,,,,,,,,
505,message,2020-03-20T21:21:01,,,,,Wait,,Refrin,757416344,,,,,,,,,,,,,,,,
506,message,2020-03-20T21:26:25,,,,,Ok,,Sayan Ghosh,1019444942,,,,,,,,,,,,,,,,
507,message,2020-03-20T22:21:03,,,,,This mail is nothing but PJP mail😅,,Shubham Chaudhary,546326555,,503,,,,,,,,,,,,,,
509,message,2020-03-20T22:22:08,,,,,"Yeah !!!
I only this mail and nothing😶",,Sayan Ghosh,1019444942,,507,,,,,,,,,,,,,,
510,message,2020-03-20T22:22:31,,,,,"Yes, We all have got this mail only",,Shubham Chaudhary,546326555,,,,,,2020-03-21T08:45:54,,,,,,,,,,
511,message,2020-03-20T22:22:53,,,,,"[{'type': 'link', 'text': 'http://59.162.104.101:25000/PBLApp/'}, '\n\nJust go to this site and use pjp access.']",,Shubham Chaudhary,546326555,,,,,,,,,,,,,,,,
512,message,2020-03-20T22:23:44,,,,,Use resume no. for both ID and pass,,Shubham Chaudhary,546326555,,,,,,2020-03-20T22:23:52,,,,,,,,,,
513,message,2020-03-20T22:41:40,,,,,Any one wtn students,,Sai Yashwanth,725232627,,,,,,,,,,,,,,,,
514,message,2020-03-20T22:42:03,,,,,Wipro talent next,,Sai Yashwanth,725232627,,,,,,,,,,,,,,,,
515,message,2020-03-20T22:48:50,,,,,What's that,,Mohit Jindal,611389237,,,,,,,,,,,,,,,,
516,message,2020-03-20T22:48:52,,,,,?,,Mohit Jindal,611389237,,,,,,,,,,,,,,,,
517,message,2020-03-20T22:57:25,,,,,Okay,,Sayan Ghosh,1019444942,,510,,,,,,,,,,,,,,
518,service,2020-03-21T00:58:04,Dexxter,913464584,invite_members,,,['Dexxter'],,,,,,,,,,,,,,,,,,
520,message,2020-03-21T07:09:06,,,,,This is it. Go ahead,,,1078232676,,503,,,,,,,,,,,,,,
521,message,2020-03-21T07:09:26,,,,,Open this link and login accordingly,,,1078232676,,502,,,,,,,,,,,,,,
523,message,2020-03-21T07:51:05,,,,,Can anyone view any content in the discussion forum. I can see no threads,,,1078232676,,,,,,,,,,,,,,,,
524,service,2020-03-21T14:59:19,Ammu Reddy,728635199,invite_members,,,['Ammu Reddy'],,,,,,,,,,,,,,,,,,
526,message,2020-03-21T15:00:05,,,,,Python PJP aypoynda anyone,,Itzsai1999,590658060,,,,,,,,,,,,,,,,
527,message,2020-03-21T15:11:57,,,,,Ledu bro,,Sravan Kumar Reddy,884231742,,,,,,,,,,,,,,,,
528,service,2020-03-21T17:40:54,@ ~~,953315381,invite_members,,,['@ ~~'],,,,,,,,,,,,,,,,,,
531,message,2020-03-21T17:50:12,,,,,"[{'type': 'italic', 'text': 'Adora'}, ' [', {'type': 'code', 'text': '1128686661'}, '] is spamming a group or a channel. \n', {'type': 'bold', 'text': 'Action:'}, ' Warn (1/3) ❕']",,Group Help,162726413,,,,,,,,,,,,,,,,
532,service,2020-03-21T19:58:06,Refrin,757416344,edit_group_photo,,,,,,,,(File not included. Change data exporting settings to download.),640,640,,,,,,,,,,,
533,message,2020-03-21T20:57:04,,,,,"Any one solved this....?
From jave stream",,Kiran Kasulwar,584141411,,,(File not included. Change data exporting settings to download.),1069,1280,,,,,,,,,,,
534,message,2020-03-21T20:58:50,,,,,I  got python PJP but I have some java codes just check,,Itzsai1999,590658060,,,,,,2020-03-21T20:59:14,,,,,,,,,,
536,message,2020-03-21T23:24:03,,,,,I also have the same question. Please anyone help,,Ammu Reddy,728635199,,533,,,,,,,,,,,,,,
537,service,2020-03-21T23:51:08,.,972625538,invite_members,,,['.'],,,,,,,,,,,,,,,,,,
539,service,2020-03-22T09:28:40,Arun Reddy,891634346,invite_members,,,['Arun Reddy'],,,,,,,,,,,,,,,,,,
541,service,2020-03-22T10:05:59,Sowmya,888143487,invite_members,,,['Sowmya'],,,,,,,,,,,,,,,,,,
542,service,2020-03-22T10:12:36,Sindhuja,841773669,invite_members,,,['Sindhuja'],,,,,,,,,,,,,,,,,,
544,service,2020-03-22T12:21:36,Adarsh Sharma,441449211,invite_members,,,['Adarsh Sharma'],,,,,,,,,,,,,,,,,,
546,message,2020-03-22T12:30:31,,,,,Did any one get python pjp... Please respond...??,,Adarsh Sharma,441449211,,,,,,,,,,,,,,,,
547,message,2020-03-22T12:31:14,,,,,"['Guvi,  IIT-M startup is providing free courses in the wake of Covid-19. \nPay nothing, enroll and learn at your pace.\n\n', {'type': 'link', 'text': 'https://www.guvi.io/#'}]",,Refrin,757416344,,,,,,,,,,,,,,,,
548,service,2020-03-22T14:14:55,Kavya,1060468301,invite_members,,,['Kavya'],,,,,,,,,,,,,,,,,,
